,index,LoadHourlyAvg,ZoneName,SignalMonth,ZoneAreaSqFt
20702,20702,1654.4700000000005,CAV-01-3A-10,8,256.0
20703,20703,1654.4700000000005,CAV-01-3A-10,9,256.0
20704,20704,1654.47,CAV-01-3A-16,6,255.0
20705,20705,1654.47,CAV-01-3A-10,5,256.0
20706,20706,1654.38,CAV-01-3A-10,11,256.0
20707,20707,1654.38,CAV-01-3A-18,8,250.0
20708,20708,1654.3636363636365,CAV-01-3A-21,3,263.0
20709,20709,1654.2900000000002,CAV-01-3A-09,7,256.0
20710,20710,1654.29,CAV-01-3A-11,1,269.0
20711,20711,1654.29,CAV-01-3A-07,1,269.0
20712,20712,1654.2000000000005,CAV-01-3A-22,2,263.0
20713,20713,1654.2000000000005,CAV-01-3A-18,9,250.0
20714,20714,1654.2,CAV-02-3A-03,3,268.0
20715,20715,1654.1672727272728,CAV-01-3A-24,5,268.0
20716,20716,1654.11,CAV-01-3A-14,4,264.0
20717,20717,1654.11,CAV-01-3A-10,2,256.0
20718,20718,1654.11,CAV-01-3A-07,8,269.0
20719,20719,1653.93,CAV-01-3A-16,4,255.0
20720,20720,1653.8727272727278,CAV-01-3A-11,4,269.0
20721,20721,1653.696,CAV-02-3A-25,9,334.0
20722,20722,1653.676363636364,CAV-01-3A-22,8,263.0
20723,20723,1653.578181818182,CAV-01-3A-10,10,256.0
20724,20724,1653.57,CAV-02-5A-01,11,268.0
20725,20725,1653.5699999999997,CAV-01-3A-07,8,269.0
20726,20726,1653.4800000000002,CAV-01-3A-17,2,264.0
20727,20727,1653.3818181818183,CAV-02-3A-01,3,268.0
20728,20728,1653.21,CAV-01-3A-24,4,268.0
20729,20729,1653.21,CAV-01-3A-21,2,263.0
20730,20730,1653.12,CAV-01-3A-07,9,269.0
20731,20731,1653.048,CAV-01-3A-15,6,255.0
20732,20732,1652.9400000000005,CAV-01-3A-24,6,268.0
20733,20733,1652.94,CAV-02-5A-01,10,268.0
20734,20734,1652.67,CAV-01-3A-21,8,263.0
20735,20735,1652.67,CAV-01-3A-15,5,255.0
20736,20736,1652.58,CAV-02-5A-04,12,268.0
20737,20737,1652.58,CAV-01-3A-24,5,268.0
20738,20738,1652.58,CAV-02-3A-04,5,268.0
20739,20739,1652.49,CAV-01-3A-10,7,256.0
20740,20740,1652.3100000000002,CAV-02-5A-05,4,348.0
20741,20741,1652.3099999999995,CAV-01-3A-15,9,255.0
20742,20742,1652.2200000000005,CAV-02-3A-25,5,334.0
20743,20743,1652.0072727272732,CAV-01-3A-22,9,263.0
20744,20744,1651.95,CAV-01-3A-10,6,256.0
20745,20745,1651.9090909090903,CAV-01-3A-20,1,250.0
20746,20746,1651.8600000000006,CAV-01-3A-15,11,255.0
20747,20747,1651.8600000000006,CAV-01-3A-18,1,250.0
20748,20748,1651.8600000000006,CAV-01-3A-18,3,250.0
20749,20749,1651.8600000000006,CAV-01-3A-17,9,264.0
20750,20750,1651.8600000000004,CAV-01-3A-15,6,255.0
20751,20751,1651.8600000000004,CAV-01-3A-10,8,256.0
20752,20752,1651.8600000000004,CAV-01-3A-17,9,264.0
20753,20753,1651.8600000000004,CAV-01-3A-10,8,256.0
20754,20754,1651.86,CAV-01-3A-10,2,256.0
20755,20755,1651.86,CAV-01-3A-16,4,255.0
20756,20756,1651.86,CAV-01-3A-18,7,250.0
20757,20757,1651.86,CAV-01-3A-16,11,255.0
20758,20758,1651.86,CAV-01-3A-14,11,264.0
20759,20759,1651.86,CAV-01-3A-10,8,256.0
20760,20760,1651.7700000000004,CAV-01-3A-10,5,256.0
20761,20761,1651.7700000000002,CAV-01-3A-09,10,256.0
20762,20762,1651.7127272727273,CAV-01-3A-23,5,334.0
20763,20763,1651.6800000000003,CAV-01-3A-15,5,255.0
20764,20764,1651.6800000000003,CAV-01-3A-21,4,263.0
20765,20765,1651.59,CAV-01-3A-20,4,250.0
20766,20766,1651.59,CAV-01-3A-18,5,250.0
20767,20767,1651.59,CAV-01-3A-18,8,250.0
20768,20768,1651.5163636363636,CAV-02-5A-01,7,268.0
20769,20769,1651.5163636363636,CAV-02-5A-01,3,268.0
20770,20770,1651.5,CAV-01-3A-07,8,269.0
20771,20771,1651.5,CAV-02-3A-03,3,268.0
20772,20772,1651.41,CAV-02-3A-01,8,268.0
20773,20773,1651.41,CAV-01-3A-20,12,250.0
20774,20774,1651.3200000000002,CAV-02-3A-02,8,268.0
20775,20775,1651.2300000000002,CAV-01-3A-17,7,264.0
20776,20776,1651.2218181818184,CAV-02-5A-05,12,348.0
20777,20777,1651.14,CAV-02-5A-05,11,348.0
20778,20778,1651.14,CAV-01-3A-09,1,256.0
20779,20779,1651.14,CAV-01-3A-11,5,269.0
20780,20780,1651.0254545454547,CAV-01-3A-18,9,250.0
20781,20781,1650.927272727273,CAV-01-3A-15,4,255.0
20782,20782,1650.927272727273,CAV-01-3A-18,11,250.0
20783,20783,1650.927272727273,CAV-01-3A-07,9,269.0
20784,20784,1650.9272727272728,CAV-01-3A-07,10,269.0
20785,20785,1650.87,CAV-02-5A-04,4,268.0
20786,20786,1650.672,CAV-02-5A-01,7,268.0
20787,20787,1650.6327272727276,CAV-01-3A-16,6,255.0
20788,20788,1650.6000000000004,CAV-02-3A-25,7,334.0
20789,20789,1650.42,CAV-01-3A-20,4,250.0
20790,20790,1650.33,CAV-02-5A-02,12,268.0
20791,20791,1650.2400000000002,CAV-02-5A-03,5,268.0
20792,20792,1650.2400000000002,CAV-01-3A-20,4,250.0
20793,20793,1650.24,CAV-01-3A-24,12,268.0
20794,20794,1650.24,CAV-01-3A-16,12,255.0
20795,20795,1650.2399999999998,CAV-02-5A-04,10,268.0
20796,20796,1650.024,CAV-02-5A-02,1,268.0
20797,20797,1649.9700000000005,CAV-02-5A-04,3,268.0
20798,20798,1649.97,CAV-02-3A-25,1,334.0
20799,20799,1649.8800000000003,CAV-01-3A-18,1,250.0
20800,20800,1649.88,CAV-01-3A-17,9,264.0
20801,20801,1649.88,CAV-01-3A-07,9,269.0
20802,20802,1649.8080000000002,CAV-01-3A-07,8,269.0
20803,20803,1649.79,CAV-01-3A-20,4,250.0
20804,20804,1649.7000000000005,CAV-01-3A-09,5,256.0
20805,20805,1649.6100000000004,CAV-01-3A-07,8,269.0
20806,20806,1649.61,CAV-02-3A-02,5,268.0
20807,20807,1649.5527272727277,CAV-01-3A-09,10,256.0
20808,20808,1649.4545454545455,CAV-02-3A-01,7,268.0
20809,20809,1649.34,CAV-01-3A-10,3,256.0
20810,20810,1649.34,CAV-01-3A-07,2,269.0
20811,20811,1649.34,CAV-01-3A-15,1,255.0
20812,20812,1649.2680000000005,CAV-02-5A-01,9,268.0
20813,20813,1649.2581818181818,CAV-01-3A-17,9,264.0
20814,20814,1649.2500000000002,CAV-01-3A-15,10,255.0
20815,20815,1649.2500000000002,CAV-01-3A-11,1,269.0
20816,20816,1649.2500000000002,CAV-02-3A-04,2,268.0
20817,20817,1649.25,CAV-01-3A-10,8,256.0
20818,20818,1649.25,CAV-01-3A-15,6,255.0
20819,20819,1649.2499999999998,CAV-02-3A-03,4,268.0
20820,20820,1649.16,CAV-01-3A-11,9,269.0
20821,20821,1649.07,CAV-01-3A-16,12,255.0
20822,20822,1648.9800000000002,CAV-01-3A-11,2,269.0
20823,20823,1648.89,CAV-02-5A-05,10,348.0
20824,20824,1648.89,CAV-01-3A-07,10,269.0
20825,20825,1648.836,CAV-01-3A-23,3,334.0
20826,20826,1648.8,CAV-02-3A-04,11,268.0
20827,20827,1648.8,CAV-02-5A-05,6,348.0
20828,20828,1648.8,CAV-02-5A-05,8,348.0
20829,20829,1648.5709090909093,CAV-02-5A-05,4,348.0
20830,20830,1648.4399999999998,CAV-01-3A-16,5,255.0
20831,20831,1648.3500000000004,CAV-02-5A-05,11,348.0
20832,20832,1648.2960000000005,CAV-02-3A-05,8,348.0
20833,20833,1648.2600000000002,CAV-01-3A-18,7,250.0
20834,20834,1648.188,CAV-02-5A-05,4,348.0
20835,20835,1648.178181818182,CAV-01-3A-17,4,264.0
20836,20836,1648.0800000000002,CAV-02-3A-25,6,334.0
20837,20837,1647.99,CAV-01-3A-17,7,264.0
20838,20838,1647.72,CAV-01-3A-16,4,255.0
20839,20839,1647.6872727272732,CAV-02-5A-02,5,268.0
20840,20840,1647.5400000000002,CAV-01-3A-21,4,263.0
20841,20841,1647.3600000000004,CAV-01-3A-17,7,264.0
20842,20842,1647.324,CAV-01-3A-18,12,250.0
20843,20843,1647.2945454545456,CAV-02-5A-03,5,268.0
20844,20844,1647.2945454545452,CAV-02-5A-05,10,348.0
20845,20845,1647.2700000000004,CAV-01-3A-23,4,334.0
20846,20846,1647.1800000000003,CAV-01-3A-07,5,269.0
20847,20847,1647.1800000000003,CAV-01-3A-07,4,269.0
20848,20848,1647.18,CAV-02-3A-02,5,268.0
20849,20849,1647.0900000000004,CAV-01-3A-15,12,255.0
20850,20850,1647.0,CAV-01-3A-12,6,252.0
20851,20851,1647.0,CAV-01-3A-24,5,268.0
20852,20852,1646.82,CAV-01-3A-12,3,252.0
20853,20853,1646.8036363636368,CAV-01-3A-23,6,334.0
20854,20854,1646.7840000000003,CAV-01-3A-07,9,269.0
20855,20855,1646.7300000000002,CAV-01-3A-15,1,255.0
20856,20856,1646.7300000000002,CAV-01-3A-16,10,255.0
20857,20857,1646.7300000000002,CAV-01-3A-12,8,252.0
20858,20858,1646.7300000000002,CAV-01-3A-12,8,252.0
20859,20859,1646.7300000000002,CAV-01-3A-18,5,250.0
20860,20860,1646.7300000000002,CAV-01-3A-12,8,252.0
20861,20861,1646.7300000000002,CAV-01-3A-16,8,255.0
20862,20862,1646.7300000000002,CAV-01-3A-15,3,255.0
20863,20863,1646.7300000000002,CAV-01-3A-24,3,268.0
20864,20864,1646.7299999999998,CAV-01-3A-24,6,268.0
20865,20865,1646.7299999999998,CAV-01-3A-10,9,256.0
20866,20866,1646.7299999999998,CAV-01-3A-15,11,255.0
20867,20867,1646.7299999999998,CAV-01-3A-12,6,252.0
20868,20868,1646.5500000000004,CAV-01-3A-10,10,256.0
20869,20869,1646.5500000000002,CAV-01-3A-07,1,269.0
20870,20870,1646.5500000000002,CAV-02-5A-05,12,348.0
20871,20871,1646.4600000000005,CAV-01-3A-18,4,250.0
20872,20872,1646.46,CAV-01-3A-07,2,269.0
20873,20873,1646.37,CAV-01-3A-07,9,269.0
20874,20874,1646.3699999999997,CAV-01-3A-17,8,264.0
20875,20875,1646.1900000000005,CAV-01-3A-24,4,268.0
20876,20876,1646.1000000000004,CAV-01-3A-18,8,250.0
20877,20877,1646.0100000000002,CAV-01-3A-12,8,252.0
20878,20878,1646.0100000000002,CAV-01-3A-24,2,268.0
20879,20879,1646.01,CAV-01-3A-18,3,250.0
20880,20880,1645.92,CAV-02-5A-05,6,348.0
20881,20881,1645.7236363636366,CAV-01-3A-17,3,264.0
20882,20882,1645.7236363636364,CAV-01-3A-18,4,250.0
20883,20883,1645.68,CAV-02-3A-25,10,334.0
20884,20884,1645.5599999999995,CAV-01-3A-21,1,263.0
20885,20885,1645.527272727273,CAV-01-3A-12,5,252.0
20886,20886,1645.4700000000005,CAV-01-3A-17,7,264.0
20887,20887,1645.3800000000003,CAV-01-3A-07,11,269.0
20888,20888,1645.38,CAV-01-3A-11,4,269.0
20889,20889,1645.3309090909097,CAV-01-3A-16,3,255.0
20890,20890,1645.3309090909097,CAV-01-3A-15,1,255.0
20891,20891,1645.330909090909,CAV-01-3A-23,10,334.0
20892,20892,1645.330909090909,CAV-01-3A-10,11,256.0
20893,20893,1645.2327272727273,CAV-01-3A-18,8,250.0
20894,20894,1644.93,CAV-02-3A-03,5,268.0
20895,20895,1644.93,CAV-01-3A-16,11,255.0
20896,20896,1644.7499999999998,CAV-01-3A-20,6,250.0
20897,20897,1644.66,CAV-01-3A-07,3,269.0
20898,20898,1644.66,CAV-01-3A-10,11,256.0
20899,20899,1644.643636363637,CAV-01-3A-11,7,269.0
20900,20900,1644.6436363636365,CAV-01-3A-18,4,250.0
20901,20901,1644.6,CAV-02-5A-05,2,348.0
20902,20902,1644.57,CAV-02-3A-03,7,268.0
20903,20903,1644.3900000000003,CAV-01-3A-07,3,269.0
20904,20904,1644.39,CAV-01-3A-11,7,269.0
20905,20905,1644.39,CAV-01-3A-15,6,255.0
20906,20906,1644.39,CAV-01-3A-09,11,256.0
20907,20907,1644.39,CAV-01-3A-14,4,264.0
20908,20908,1644.3000000000004,CAV-01-3A-07,10,269.0
20909,20909,1644.3000000000002,CAV-01-3A-11,8,269.0
20910,20910,1644.3,CAV-01-3A-09,4,256.0
20911,20911,1644.03,CAV-01-3A-17,4,264.0
20912,20912,1643.9399999999998,CAV-02-5A-04,5,268.0
20913,20913,1643.9399999999998,CAV-01-3A-14,2,264.0
20914,20914,1643.9399999999998,CAV-01-3A-07,9,269.0
20915,20915,1643.9399999999998,CAV-01-3A-10,9,256.0
20916,20916,1643.9399999999998,CAV-01-3A-07,5,269.0
20917,20917,1643.8500000000004,CAV-01-3A-16,8,255.0
20918,20918,1643.7600000000004,CAV-01-3A-20,12,250.0
20919,20919,1643.67,CAV-01-3A-07,2,269.0
20920,20920,1643.67,CAV-01-3A-07,10,269.0
20921,20921,1643.5800000000002,CAV-01-3A-10,5,256.0
20922,20922,1643.5800000000002,CAV-01-3A-16,12,255.0
20923,20923,1643.58,CAV-02-3A-05,8,348.0
20924,20924,1643.5440000000003,CAV-01-3A-20,7,250.0
20925,20925,1643.5200000000002,CAV-02-5A-01,10,268.0
20926,20926,1643.49,CAV-01-3A-12,8,252.0
20927,20927,1643.4899999999998,CAV-01-3A-16,9,255.0
20928,20928,1643.436,CAV-02-5A-01,11,268.0
20929,20929,1643.4000000000003,CAV-01-3A-22,7,263.0
20930,20930,1643.2199999999998,CAV-02-5A-03,4,268.0
20931,20931,1643.04,CAV-01-3A-21,2,263.0
20932,20932,1642.9500000000005,CAV-01-3A-22,1,263.0
20933,20933,1642.95,CAV-01-3A-15,2,255.0
20934,20934,1642.9499999999998,CAV-02-5A-05,10,348.0
20935,20935,1642.8763636363635,CAV-01-3A-24,3,268.0
20936,20936,1642.8600000000004,CAV-02-5A-02,1,268.0
20937,20937,1642.86,CAV-01-3A-24,2,268.0
20938,20938,1642.788,CAV-01-3A-21,10,263.0
20939,20939,1642.68,CAV-01-3A-23,3,334.0
20940,20940,1642.59,CAV-02-5A-02,9,268.0
20941,20941,1642.5818181818183,CAV-01-3A-18,9,250.0
20942,20942,1642.5,CAV-01-3A-24,4,268.0
20943,20943,1642.41,CAV-02-3A-25,2,334.0
20944,20944,1642.32,CAV-01-3A-24,4,268.0
20945,20945,1642.2872727272731,CAV-02-5A-02,4,268.0
20946,20946,1642.2872727272727,CAV-01-3A-11,1,269.0
20947,20947,1642.2872727272727,CAV-01-3A-12,5,252.0
20948,20948,1642.248,CAV-02-5A-04,12,268.0
20949,20949,1642.189090909091,CAV-02-5A-02,6,268.0
20950,20950,1642.1890909090907,CAV-02-3A-25,6,334.0
20951,20951,1641.9927272727275,CAV-01-3A-11,9,269.0
20952,20952,1641.96,CAV-01-3A-10,10,256.0
20953,20953,1641.8945454545456,CAV-01-3A-12,4,252.0
20954,20954,1641.8945454545456,CAV-01-3A-15,1,255.0
20955,20955,1641.78,CAV-02-3A-02,3,268.0
20956,20956,1641.7799999999995,CAV-01-3A-18,9,250.0
20957,20957,1641.698181818182,CAV-01-3A-18,10,250.0
20958,20958,1641.6900000000005,CAV-01-3A-22,2,263.0
20959,20959,1641.6000000000006,CAV-02-5A-05,2,348.0
20960,20960,1641.6000000000004,CAV-02-3A-02,5,268.0
20961,20961,1641.6000000000004,CAV-01-3A-15,10,255.0
20962,20962,1641.6000000000004,CAV-01-3A-11,5,269.0
20963,20963,1641.6000000000004,CAV-02-5A-01,7,268.0
20964,20964,1641.6000000000004,CAV-01-3A-16,5,255.0
20965,20965,1641.6,CAV-02-5A-03,5,268.0
20966,20966,1641.6,CAV-01-3A-07,9,269.0
20967,20967,1641.6,CAV-01-3A-11,7,269.0
20968,20968,1641.6,CAV-02-5A-05,5,348.0
20969,20969,1641.6,CAV-01-3A-10,9,256.0
20970,20970,1641.6,CAV-02-5A-04,5,268.0
20971,20971,1641.6,CAV-02-5A-01,10,268.0
20972,20972,1641.6,CAV-01-3A-10,2,256.0
20973,20973,1641.6,CAV-02-5A-01,9,268.0
20974,20974,1641.6,CAV-02-5A-01,10,268.0
20975,20975,1641.6,CAV-01-3A-07,5,269.0
20976,20976,1641.6,CAV-02-5A-05,12,348.0
20977,20977,1641.6,CAV-02-5A-01,6,268.0
20978,20978,1641.6,CAV-01-3A-12,1,252.0
20979,20979,1641.5999999999997,CAV-01-3A-07,8,269.0
20980,20980,1641.5999999999997,CAV-01-3A-18,12,250.0
20981,20981,1641.5999999999997,CAV-02-5A-05,6,348.0
20982,20982,1641.5100000000002,CAV-01-3A-17,9,264.0
20983,20983,1641.51,CAV-01-3A-15,3,255.0
20984,20984,1641.42,CAV-01-3A-17,12,264.0
20985,20985,1641.4036363636362,CAV-01-3A-22,10,263.0
20986,20986,1641.33,CAV-01-3A-21,3,263.0
20987,20987,1641.24,CAV-01-3A-18,1,250.0
20988,20988,1641.24,CAV-01-3A-14,9,264.0
20989,20989,1641.2399999999998,CAV-01-3A-07,9,269.0
20990,20990,1641.15,CAV-01-3A-16,8,255.0
20991,20991,1641.0600000000002,CAV-01-3A-16,10,255.0
20992,20992,1641.0109090909098,CAV-01-3A-21,11,263.0
20993,20993,1640.8800000000003,CAV-01-3A-15,7,255.0
20994,20994,1640.88,CAV-01-3A-17,7,264.0
20995,20995,1640.7900000000002,CAV-01-3A-11,2,269.0
20996,20996,1640.61,CAV-02-3A-31,5,92.0
20997,20997,1640.4300000000003,CAV-02-3A-03,3,268.0
20998,20998,1640.43,CAV-01-3A-24,4,268.0
20999,20999,1640.34,CAV-02-5A-05,5,348.0
21000,21000,1640.16,CAV-02-3A-25,9,334.0
21001,21001,1639.9800000000002,CAV-01-3A-24,4,268.0
21002,21002,1639.8900000000003,CAV-01-3A-23,3,334.0
21003,21003,1639.8900000000003,CAV-01-3A-07,7,269.0
21004,21004,1639.872,CAV-02-5A-05,2,348.0
21005,21005,1639.872,CAV-01-3A-11,7,269.0
21006,21006,1639.7345454545457,CAV-01-3A-10,11,256.0
21007,21007,1639.71,CAV-01-3A-18,12,250.0
21008,21008,1639.71,CAV-01-3A-21,5,263.0
21009,21009,1639.7099999999998,CAV-01-3A-15,5,255.0
21010,21010,1639.7099999999998,CAV-01-3A-17,7,264.0
21011,21011,1639.7099999999998,CAV-02-5A-01,3,268.0
21012,21012,1639.636363636364,CAV-01-3A-24,6,268.0
21013,21013,1639.53,CAV-01-3A-09,1,256.0
21014,21014,1639.4400000000005,CAV-01-3A-07,1,269.0
21015,21015,1639.44,CAV-02-5A-01,4,268.0
21016,21016,1639.4399999999998,CAV-01-3A-10,11,256.0
21017,21017,1639.4399999999998,CAV-02-3A-04,11,268.0
21018,21018,1639.4399999999998,CAV-02-5A-03,1,268.0
21019,21019,1639.1999999999998,CAV-01-3A-23,5,334.0
21020,21020,1639.1700000000003,CAV-01-3A-16,6,255.0
21021,21021,1639.1700000000003,CAV-01-3A-16,4,255.0
21022,21022,1639.0800000000002,CAV-01-3A-11,7,269.0
21023,21023,1639.08,CAV-01-3A-09,7,256.0
21024,21024,1638.99,CAV-01-3A-14,7,264.0
21025,21025,1638.99,CAV-01-3A-10,8,256.0
21026,21026,1638.9000000000003,CAV-01-3A-17,11,264.0
21027,21027,1638.9000000000003,CAV-01-3A-07,7,269.0
21028,21028,1638.9000000000003,CAV-01-3A-23,4,334.0
21029,21029,1638.9,CAV-01-3A-16,10,255.0
21030,21030,1638.8999999999996,CAV-02-3A-05,8,348.0
21031,21031,1638.8100000000002,CAV-01-3A-15,10,255.0
21032,21032,1638.8100000000002,CAV-01-3A-15,8,255.0
21033,21033,1638.8100000000002,CAV-01-3A-07,4,269.0
21034,21034,1638.7200000000005,CAV-01-3A-11,5,269.0
21035,21035,1638.7200000000005,CAV-01-3A-18,9,250.0
21036,21036,1638.72,CAV-01-3A-09,5,256.0
21037,21037,1638.6300000000003,CAV-01-3A-09,9,256.0
21038,21038,1638.6300000000003,CAV-01-3A-17,12,264.0
21039,21039,1638.54,CAV-02-3A-04,2,268.0
21040,21040,1638.4499999999998,CAV-01-3A-12,9,252.0
21041,21041,1638.2699999999998,CAV-01-3A-24,5,268.0
21042,21042,1638.2699999999998,CAV-01-3A-12,7,252.0
21043,21043,1638.18,CAV-01-3A-07,12,269.0
21044,21044,1638.0,CAV-02-3A-25,4,334.0
21045,21045,1638.0,CAV-01-3A-24,3,268.0
21046,21046,1637.8200000000004,CAV-01-3A-10,4,256.0
21047,21047,1637.8200000000004,CAV-02-3A-01,1,268.0
21048,21048,1637.82,CAV-01-3A-24,5,268.0
21049,21049,1637.7300000000005,CAV-01-3A-15,8,255.0
21050,21050,1637.6727272727271,CAV-01-3A-16,10,255.0
21051,21051,1637.6727272727271,CAV-01-3A-18,5,250.0
21052,21052,1637.64,CAV-02-3A-04,5,268.0
21053,21053,1637.64,CAV-02-5A-01,12,268.0
21054,21054,1637.6399999999996,CAV-01-3A-18,10,250.0
21055,21055,1637.55,CAV-01-3A-20,1,250.0
21056,21056,1637.4000000000003,CAV-01-3A-17,9,264.0
21057,21057,1637.3781818181822,CAV-01-3A-16,10,255.0
21058,21058,1637.3781818181817,CAV-01-3A-23,7,334.0
21059,21059,1637.2800000000004,CAV-01-3A-17,6,264.0
21060,21060,1637.2800000000002,CAV-01-3A-07,1,269.0
21061,21061,1637.2800000000002,CAV-01-3A-18,6,250.0
21062,21062,1637.28,CAV-01-3A-22,9,263.0
21063,21063,1637.1818181818182,CAV-02-3A-31,8,92.0
21064,21064,1637.1,CAV-01-3A-18,2,250.0
21065,21065,1637.1,CAV-01-3A-14,12,264.0
21066,21066,1636.92,CAV-01-3A-18,1,250.0
21067,21067,1636.8480000000002,CAV-02-5A-04,7,268.0
21068,21068,1636.83,CAV-02-5A-05,8,348.0
21069,21069,1636.7400000000005,CAV-01-3A-07,8,269.0
21070,21070,1636.690909090909,CAV-01-3A-18,10,250.0
21071,21071,1636.65,CAV-01-3A-11,4,269.0
21072,21072,1636.5600000000004,CAV-01-3A-12,8,252.0
21073,21073,1636.4945454545457,CAV-02-5A-01,11,268.0
21074,21074,1636.4700000000005,CAV-01-3A-15,9,255.0
21075,21075,1636.4700000000005,CAV-01-3A-15,9,255.0
21076,21076,1636.4700000000005,CAV-01-3A-14,7,264.0
21077,21077,1636.4700000000005,CAV-01-3A-17,9,264.0
21078,21078,1636.47,CAV-01-3A-15,7,255.0
21079,21079,1636.47,CAV-01-3A-15,12,255.0
21080,21080,1636.47,CAV-01-3A-07,4,269.0
21081,21081,1636.47,CAV-01-3A-15,9,255.0
21082,21082,1636.38,CAV-02-3A-03,1,268.0
21083,21083,1636.2900000000002,CAV-02-3A-04,3,268.0
21084,21084,1636.2900000000002,CAV-01-3A-16,5,255.0
21085,21085,1636.2000000000005,CAV-02-5A-05,2,348.0
21086,21086,1636.2,CAV-01-3A-23,9,334.0
21087,21087,1636.1999999999998,CAV-02-5A-01,6,268.0
21088,21088,1636.1100000000006,CAV-01-3A-14,5,264.0
21089,21089,1636.11,CAV-01-3A-16,8,255.0
21090,21090,1636.11,CAV-01-3A-16,8,255.0
21091,21091,1636.1099999999997,CAV-01-3A-16,4,255.0
21092,21092,1636.0200000000002,CAV-01-3A-18,5,250.0
21093,21093,1636.0200000000002,CAV-01-3A-15,10,255.0
21094,21094,1636.0200000000002,CAV-01-3A-10,9,256.0
21095,21095,1635.93,CAV-01-3A-16,2,255.0
21096,21096,1635.8400000000004,CAV-01-3A-15,9,255.0
21097,21097,1635.84,CAV-01-3A-07,9,269.0
21098,21098,1635.84,CAV-02-3A-04,4,268.0
21099,21099,1635.7500000000002,CAV-02-3A-25,4,334.0
21100,21100,1635.4800000000005,CAV-01-3A-24,12,268.0
21101,21101,1635.4800000000002,CAV-01-3A-21,10,263.0
21102,21102,1635.36,CAV-01-3A-12,6,252.0
21103,21103,1635.2099999999998,CAV-02-5A-05,2,348.0
21104,21104,1635.12,CAV-01-3A-16,2,255.0
21105,21105,1635.12,CAV-01-3A-20,1,250.0
21106,21106,1635.0299999999995,CAV-01-3A-16,4,255.0
21107,21107,1635.0120000000002,CAV-01-3A-14,7,264.0
21108,21108,1635.0120000000002,CAV-02-5A-04,11,268.0
21109,21109,1634.8500000000004,CAV-01-3A-16,6,255.0
21110,21110,1634.85,CAV-02-5A-01,5,268.0
21111,21111,1634.7959999999998,CAV-02-5A-05,2,348.0
21112,21112,1634.7600000000002,CAV-01-3A-17,6,264.0
21113,21113,1634.7600000000002,CAV-02-3A-04,3,268.0
21114,21114,1634.7599999999995,CAV-01-3A-20,3,250.0
21115,21115,1634.58,CAV-01-3A-12,6,252.0
21116,21116,1634.58,CAV-01-3A-10,4,256.0
21117,21117,1634.4000000000003,CAV-02-3A-04,5,268.0
21118,21118,1634.4000000000003,CAV-01-3A-18,1,250.0
21119,21119,1634.4,CAV-01-3A-17,7,264.0
21120,21120,1634.4,CAV-02-5A-05,12,348.0
21121,21121,1634.4,CAV-01-3A-23,10,334.0
21122,21122,1634.3100000000002,CAV-01-3A-18,3,250.0
21123,21123,1634.2363636363634,CAV-01-3A-07,8,269.0
21124,21124,1634.2200000000005,CAV-01-3A-15,1,255.0
21125,21125,1634.2200000000005,CAV-02-5A-05,5,348.0
21126,21126,1634.138181818182,CAV-01-3A-16,6,255.0
21127,21127,1634.138181818182,CAV-01-3A-11,8,269.0
21128,21128,1634.138181818182,CAV-01-3A-10,7,256.0
21129,21129,1634.138181818182,CAV-01-3A-11,6,269.0
21130,21130,1634.1300000000003,CAV-01-3A-07,10,269.0
21131,21131,1634.13,CAV-01-3A-16,12,255.0
21132,21132,1634.0400000000002,CAV-01-3A-07,9,269.0
21133,21133,1634.04,CAV-01-3A-18,1,250.0
21134,21134,1634.04,CAV-01-3A-16,10,255.0
21135,21135,1633.9500000000005,CAV-01-3A-07,1,269.0
21136,21136,1633.95,CAV-01-3A-10,8,256.0
21137,21137,1633.9499999999998,CAV-01-3A-12,8,252.0
21138,21138,1633.9418181818182,CAV-02-5A-01,3,268.0
21139,21139,1633.9200000000003,CAV-01-3A-11,7,269.0
21140,21140,1633.8600000000004,CAV-01-3A-11,2,269.0
21141,21141,1633.8600000000004,CAV-01-3A-12,7,252.0
21142,21142,1633.8436363636365,CAV-01-3A-17,7,264.0
21143,21143,1633.7700000000002,CAV-01-3A-17,9,264.0
21144,21144,1633.7700000000002,CAV-01-3A-18,9,250.0
21145,21145,1633.7700000000002,CAV-01-3A-18,9,250.0
21146,21146,1633.7700000000002,CAV-01-3A-12,8,252.0
21147,21147,1633.6800000000003,CAV-02-5A-01,3,268.0
21148,21148,1633.68,CAV-01-3A-11,9,269.0
21149,21149,1633.68,CAV-01-3A-18,3,250.0
21150,21150,1633.59,CAV-01-3A-14,8,264.0
21151,21151,1633.59,CAV-02-3A-25,2,334.0
21152,21152,1633.5490909090906,CAV-01-3A-10,9,256.0
21153,21153,1633.5,CAV-01-3A-18,9,250.0
21154,21154,1633.41,CAV-02-3A-25,9,334.0
21155,21155,1633.3200000000004,CAV-01-3A-17,7,264.0
21156,21156,1633.32,CAV-01-3A-17,7,264.0
21157,21157,1633.14,CAV-02-5A-01,2,268.0
21158,21158,1633.05,CAV-01-3A-17,8,264.0
21159,21159,1632.9599999999998,CAV-02-5A-04,8,268.0
21160,21160,1632.8700000000006,CAV-01-3A-12,5,252.0
21161,21161,1632.6899999999998,CAV-02-5A-03,12,268.0
